tweet_id,timestamp,rating_result,stage
847962785489326080,2017-04-01 00:04:17 +0000,1,None
847842811428974592,2017-03-31 16:07:33 +0000,1.2,None
847606175596138505,2017-03-31 00:27:14 +0000,1.2,None
847251039262605312,2017-03-30 00:56:03 +0000,1.2,None
847157206088847362,2017-03-29 18:43:12 +0000,1.1,None
847116187444137987,2017-03-29 16:00:12 +0000,1.1,None
846874817362120707,2017-03-29 00:01:05 +0000,1.3,None
846514051647705089,2017-03-28 00:07:32 +0000,1.3,doggo
846153765933735936,2017-03-27 00:15:53 +0000,1.3,None
846042936437604353,2017-03-26 16:55:29 +0000,1.2,None
845812042753855489,2017-03-26 01:38:00 +0000,1.3,None
845677943972139009,2017-03-25 16:45:08 +0000,1.2,None
845397057150107648,2017-03-24 22:08:59 +0000,1.3,doggo
845306882940190720,2017-03-24 16:10:40 +0000,1.2,pupper
844979544864018432,2017-03-23 18:29:57 +0000,1.3,None
844973813909606400,2017-03-23 18:07:10 +0000,1.2,None
844704788403113984,2017-03-23 00:18:10 +0000,1.3,None
844580511645339650,2017-03-22 16:04:20 +0000,1.1,None
844223788422217728,2017-03-21 16:26:50 +0000,1.2,None
843856843873095681,2017-03-20 16:08:44 +0000,1.2,None
843604394117681152,2017-03-19 23:25:35 +0000,1.1,None
843235543001513987,2017-03-18 22:59:54 +0000,1.3,None
842846295480000512,2017-03-17 21:13:10 +0000,1.3,None
842765311967449089,2017-03-17 15:51:22 +0000,1.2,None
842535590457499648,2017-03-17 00:38:32 +0000,1.3,None
842163532590374912,2017-03-16 00:00:07 +0000,1.2,None
842115215311396866,2017-03-15 20:48:07 +0000,1.2,None
841680585030541313,2017-03-14 16:01:03 +0000,1.2,None
841439858740625411,2017-03-14 00:04:30 +0000,1.4,None
841077006473256960,2017-03-13 00:02:39 +0000,1.2,None
840696689258311684,2017-03-11 22:51:24 +0000,1,None
840632337062862849,2017-03-11 18:35:42 +0000,1.2,None
840370681858686976,2017-03-11 01:15:58 +0000,1.3,None
840268004936019968,2017-03-10 18:27:58 +0000,1.2,None
839990271299457024,2017-03-10 00:04:21 +0000,1.3,None
839549326359670784,2017-03-08 18:52:12 +0000,1.2,None
839239871831150596,2017-03-07 22:22:32 +0000,1.3,None
838921590096166913,2017-03-07 01:17:48 +0000,1.3,None
838561493054533637,2017-03-06 01:26:54 +0000,1.3,None
838476387338051585,2017-03-05 19:48:43 +0000,1.3,None
838083903487373313,2017-03-04 17:49:08 +0000,1.3,None
837820167694528512,2017-03-04 00:21:08 +0000,1.2,pupper
837482249356513284,2017-03-03 01:58:22 +0000,1.3,None
837471256429613056,2017-03-03 01:14:41 +0000,1.2,None
837366284874571778,2017-03-02 18:17:34 +0000,1.3,None
837110210464448512,2017-03-02 01:20:01 +0000,1.3,pupper
836989968035819520,2017-03-01 17:22:13 +0000,1.2,None
836753516572119041,2017-03-01 01:42:39 +0000,1.2,doggo
836677758902222849,2017-02-28 20:41:37 +0000,1.1,None
836380477523124226,2017-02-28 01:00:19 +0000,1.2,pupper
836260088725786625,2017-02-27 17:01:56 +0000,1.3,None
836001077879255040,2017-02-26 23:52:43 +0000,1.3,None
835574547218894849,2017-02-25 19:37:50 +0000,1.1,None
835297930240217089,2017-02-25 01:18:40 +0000,1.2,None
835264098648616962,2017-02-24 23:04:14 +0000,1.2,None
835172783151792128,2017-02-24 17:01:22 +0000,1.2,None
835152434251116546,2017-02-24 15:40:31 +0000,0,None
834931633769889797,2017-02-24 01:03:08 +0000,1.2,None
834786237630337024,2017-02-23 15:25:23 +0000,1.3,None
834574053763584002,2017-02-23 01:22:14 +0000,1.3,doggo
834458053273591808,2017-02-22 17:41:18 +0000,1.2,None
834209720923721728,2017-02-22 01:14:30 +0000,1.2,None
834167344700198914,2017-02-21 22:26:07 +0000,1.1,None
834086379323871233,2017-02-21 17:04:24 +0000,1.2,None
833863086058651648,2017-02-21 02:17:06 +0000,1.2,None
833826103416520705,2017-02-20 23:50:09 +0000,1.3,None
833722901757046785,2017-02-20 17:00:04 +0000,1.3,None
833479644947025920,2017-02-20 00:53:27 +0000,1.3,None
833124694597443584,2017-02-19 01:23:00 +0000,1.2,pupper
832998151111966721,2017-02-18 17:00:10 +0000,1.3,doggo
832757312314028032,2017-02-18 01:03:09 +0000,1.3,None
832636094638288896,2017-02-17 17:01:29 +0000,1.2,None
832397543355072512,2017-02-17 01:13:34 +0000,1.2,None
832369877331693569,2017-02-16 23:23:38 +0000,1.1,None
832032802820481025,2017-02-16 01:04:13 +0000,1.2,doggo
831939777352105988,2017-02-15 18:54:34 +0000,1.2,doggo
831911600680497154,2017-02-15 17:02:36 +0000,1.4,None
831670449226514432,2017-02-15 01:04:21 +0000,1.3,None
831650051525054464,2017-02-14 23:43:18 +0000,1.3,None
831552930092285952,2017-02-14 17:17:22 +0000,1.3,None
831322785565769729,2017-02-14 02:02:51 +0000,1.2,doggo
831315979191906304,2017-02-14 01:35:49 +0000,1.3,pupper
831309418084069378,2017-02-14 01:09:44 +0000,1.2,None
831262627380748289,2017-02-13 22:03:49 +0000,1.2,None
830583320585068544,2017-02-12 01:04:29 +0000,1.3,None
830097400375152640,2017-02-10 16:53:37 +0000,1.3,None
829861396166877184,2017-02-10 01:15:49 +0000,1.2,None
829501995190984704,2017-02-09 01:27:41 +0000,1.2,None
829449946868879360,2017-02-08 22:00:52 +0000,1.1,doggo
829374341691346946,2017-02-08 17:00:26 +0000,1.3,doggo
829141528400556032,2017-02-08 01:35:19 +0000,1.2,None
829011960981237760,2017-02-07 17:00:28 +0000,1.3,None
828770345708580865,2017-02-07 01:00:22 +0000,1.3,None
828708714936930305,2017-02-06 20:55:28 +0000,1,None
828650029636317184,2017-02-06 17:02:17 +0000,1.4,None
828409743546925057,2017-02-06 01:07:28 +0000,1.2,None
828408677031882754,2017-02-06 01:03:14 +0000,1.2,None
828381636999917570,2017-02-05 23:15:47 +0000,1.4,doggo
828376505180889089,2017-02-05 22:55:23 +0000,1.3,None
828372645993398273,2017-02-05 22:40:03 +0000,1.2,None
828046555563323392,2017-02-05 01:04:17 +0000,1.3,None
828011680017821696,2017-02-04 22:45:42 +0000,1.1,None
827933404142436356,2017-02-04 17:34:40 +0000,1.2,pupper
827653905312006145,2017-02-03 23:04:02 +0000,1.2,None
827600520311402496,2017-02-03 19:31:54 +0000,1.3,None
827324948884643840,2017-02-03 01:16:53 +0000,1.2,None
827199976799354881,2017-02-02 17:00:17 +0000,1.3,None
826958653328592898,2017-02-02 01:01:21 +0000,1.2,doggo
826848821049180160,2017-02-01 17:44:55 +0000,1.3,doggo
826598365270007810,2017-02-01 01:09:42 +0000,1.3,None
826476773533745153,2017-01-31 17:06:32 +0000,1.2,doggo
826240494070030336,2017-01-31 01:27:39 +0000,1.1,None
826204788643753985,2017-01-30 23:05:46 +0000,1.3,doggo
826115272272650244,2017-01-30 17:10:04 +0000,1.3,None
825876512159186944,2017-01-30 01:21:19 +0000,1.1,None
825829644528148480,2017-01-29 22:15:05 +0000,1.2,None
825535076884762624,2017-01-29 02:44:34 +0000,1.4,puppo
825147591692263424,2017-01-28 01:04:51 +0000,1.3,None
825026590719483904,2017-01-27 17:04:02 +0000,1.2,puppo
824775126675836928,2017-01-27 00:24:48 +0000,1.2,None
824663926340194305,2017-01-26 17:02:56 +0000,1.3,None
824325613288833024,2017-01-25 18:38:36 +0000,1.3,pupper
824297048279236611,2017-01-25 16:45:05 +0000,1.1,None
823939628516474880,2017-01-24 17:04:50 +0000,1.2,None
823699002998870016,2017-01-24 01:08:40 +0000,1.2,None
823581115634085888,2017-01-23 17:20:14 +0000,1.1,None
823322678127919110,2017-01-23 00:13:17 +0000,1.1,None
822975315408461824,2017-01-22 01:12:59 +0000,1.2,None
822872901745569793,2017-01-21 18:26:02 +0000,1.3,puppo
822859134160621569,2017-01-21 17:31:20 +0000,1.2,None
822610361945911296,2017-01-21 01:02:48 +0000,1.2,None
822489057087389700,2017-01-20 17:00:46 +0000,1.3,None
822462944365645825,2017-01-20 15:17:01 +0000,1.4,pupper
822244816520155136,2017-01-20 00:50:15 +0000,1.1,None
821886076407029760,2017-01-19 01:04:45 +0000,1.3,None
821765923262631936,2017-01-18 17:07:18 +0000,1.3,doggo
821522889702862852,2017-01-18 01:01:34 +0000,1.3,None
821107785811234820,2017-01-16 21:32:06 +0000,1.1,doggo
821044531881721856,2017-01-16 17:20:45 +0000,1.2,None
820749716845686786,2017-01-15 21:49:15 +0000,1.3,None
820690176645140481,2017-01-15 17:52:40 +0000,1.2,None
820314633777061888,2017-01-14 17:00:24 +0000,1.4,None
820078625395449857,2017-01-14 01:22:35 +0000,1.2,None
819952236453363712,2017-01-13 17:00:21 +0000,1.3,puppo
819711362133872643,2017-01-13 01:03:12 +0000,1.1,None
819588359383371776,2017-01-12 16:54:26 +0000,1.3,None
819347104292290561,2017-01-12 00:55:47 +0000,1.2,None
819227688460238848,2017-01-11 17:01:16 +0000,1.2,None
819006400881917954,2017-01-11 02:21:57 +0000,1.4,doggo
819004803107983360,2017-01-11 02:15:36 +0000,1.4,doggo
818627210458333184,2017-01-10 01:15:10 +0000,1.3,None
818614493328580609,2017-01-10 00:24:38 +0000,1.2,None
818536468981415936,2017-01-09 19:14:36 +0000,1.1,None
818259473185828864,2017-01-09 00:53:55 +0000,1.2,None
818145370475810820,2017-01-08 17:20:31 +0000,1.1,None
817536400337801217,2017-01-07 01:00:41 +0000,1.2,None
817415592588222464,2017-01-06 17:00:38 +0000,1.1,None
817171292965273600,2017-01-06 00:49:53 +0000,1.3,None
817120970343411712,2017-01-05 21:29:55 +0000,1.3,None
817056546584727552,2017-01-05 17:13:55 +0000,1.1,None
816816676327063552,2017-01-05 01:20:46 +0000,1.2,None
816697700272001025,2017-01-04 17:27:59 +0000,1.2,None
816450570814898180,2017-01-04 01:05:59 +0000,1.3,None
816336735214911488,2017-01-03 17:33:39 +0000,1.1,None
816091915477250048,2017-01-03 01:20:49 +0000,1.2,None
815990720817401858,2017-01-02 18:38:42 +0000,1.1,None
815736392542261248,2017-01-02 01:48:06 +0000,1.1,None
815639385530101762,2017-01-01 19:22:38 +0000,1.2,None
815390420867969024,2017-01-01 02:53:20 +0000,1.3,None
814986499976527872,2016-12-31 00:08:17 +0000,1.1,pupper
814638523311648768,2016-12-30 01:05:33 +0000,1.2,None
814530161257443328,2016-12-29 17:54:58 +0000,1.2,None
814153002265309185,2016-12-28 16:56:16 +0000,1.2,None
813910438903693312,2016-12-28 00:52:25 +0000,1.1,doggo
813812741911748608,2016-12-27 18:24:12 +0000,1.4,None
813800681631023104,2016-12-27 17:36:16 +0000,1.2,None
813217897535406080,2016-12-26 03:00:30 +0000,1.3,None
813202720496779264,2016-12-26 02:00:11 +0000,1.1,doggo
813187593374461952,2016-12-26 01:00:05 +0000,1.3,None
813172488309972993,2016-12-26 00:00:03 +0000,1.2,None
813157409116065792,2016-12-25 23:00:08 +0000,1.2,None
813142292504645637,2016-12-25 22:00:04 +0000,1.3,None
813127251579564032,2016-12-25 21:00:18 +0000,1.1,doggo
813112105746448384,2016-12-25 20:00:07 +0000,1.2,None
813096984823349248,2016-12-25 19:00:02 +0000,1.1,doggo
813081950185472002,2016-12-25 18:00:17 +0000,1.1,None
813066809284972545,2016-12-25 17:00:08 +0000,1.2,None
813051746834595840,2016-12-25 16:00:16 +0000,1.3,None
812781120811126785,2016-12-24 22:04:54 +0000,1,None
812709060537683968,2016-12-24 17:18:34 +0000,1.2,None
812503143955202048,2016-12-24 03:40:19 +0000,1.3,None
812466873996607488,2016-12-24 01:16:12 +0000,1.2,None
812372279581671427,2016-12-23 19:00:19 +0000,1.3,None
811985624773361665,2016-12-22 17:23:53 +0000,1.1,None
811744202451197953,2016-12-22 01:24:33 +0000,1.3,None
811627233043480576,2016-12-21 17:39:46 +0000,1,None
811386762094317568,2016-12-21 01:44:13 +0000,1.1,pupper
810896069567610880,2016-12-19 17:14:23 +0000,1.1,None
810657578271330305,2016-12-19 01:26:42 +0000,1.1,None
810284430598270976,2016-12-18 00:43:57 +0000,1.3,None
810254108431155201,2016-12-17 22:43:27 +0000,1.2,None
809920764300447744,2016-12-17 00:38:52 +0000,1,None
809448704142938112,2016-12-15 17:23:04 +0000,1.2,None
809220051211603969,2016-12-15 02:14:29 +0000,1.2,None
809084759137812480,2016-12-14 17:16:53 +0000,1.1,None
808838249661788160,2016-12-14 00:57:20 +0000,1.3,None
808733504066486276,2016-12-13 18:01:07 +0000,1.2,pupper
808501579447930884,2016-12-13 02:39:32 +0000,1.2,None
808001312164028416,2016-12-11 17:31:39 +0000,1.2,None
807621403335917568,2016-12-10 16:22:02 +0000,1.4,pupper
807010152071229440,2016-12-08 23:53:08 +0000,1.2,None
806629075125202948,2016-12-07 22:38:52 +0000,1.3,None
806542213899489280,2016-12-07 16:53:43 +0000,1.1,None
806219024703037440,2016-12-06 19:29:28 +0000,1.1,None
805932879469572096,2016-12-06 00:32:26 +0000,1.2,None
805520635690676224,2016-12-04 21:14:20 +0000,1.3,None
805487436403003392,2016-12-04 19:02:24 +0000,1.2,None
805207613751304193,2016-12-04 00:30:29 +0000,1.2,None
804738756058218496,2016-12-02 17:27:25 +0000,1.2,None
804026241225523202,2016-11-30 18:16:08 +0000,1.3,None
803773340896923648,2016-11-30 01:31:12 +0000,1.2,puppo
803380650405482500,2016-11-28 23:30:47 +0000,1.2,None
803276597545603072,2016-11-28 16:37:19 +0000,1.1,None
802952499103731712,2016-11-27 19:09:28 +0000,1.2,None
802572683846291456,2016-11-26 18:00:13 +0000,1.2,None
802323869084381190,2016-11-26 01:31:31 +0000,1.3,None
802239329049477120,2016-11-25 19:55:35 +0000,1.2,puppo
801958328846974976,2016-11-25 01:18:59 +0000,1.2,None
801538201127157760,2016-11-23 21:29:33 +0000,1.2,None
801285448605831168,2016-11-23 04:45:12 +0000,1,None
801167903437357056,2016-11-22 20:58:07 +0000,1.3,None
800751577355128832,2016-11-21 17:23:47 +0000,1.2,None
800513324630806528,2016-11-21 01:37:04 +0000,1.1,None
800459316964663297,2016-11-20 22:02:27 +0000,1.2,pupper
800388270626521089,2016-11-20 17:20:08 +0000,1.2,floofer
800141422401830912,2016-11-20 00:59:15 +0000,1.3,None
799757965289017345,2016-11-18 23:35:32 +0000,1.3,doggo
799422933579902976,2016-11-18 01:24:14 +0000,1.2,None
799297110730567681,2016-11-17 17:04:16 +0000,1.1,None
799063482566066176,2016-11-17 01:35:54 +0000,1.1,None
798933969379225600,2016-11-16 17:01:16 +0000,1.2,None
798925684722855936,2016-11-16 16:28:21 +0000,1.1,None
798209839306514432,2016-11-14 17:03:50 +0000,1.3,None
797971864723324932,2016-11-14 01:18:12 +0000,1.2,pupper
797545162159308800,2016-11-12 21:02:38 +0000,1.2,None
797236660651966464,2016-11-12 00:36:46 +0000,1.2,None
796865951799083009,2016-11-11 00:03:42 +0000,1.2,None
796759840936919040,2016-11-10 17:02:03 +0000,1.1,None
796484825502875648,2016-11-09 22:49:15 +0000,1.2,doggo
796387464403357696,2016-11-09 16:22:22 +0000,1.2,None
796149749086875649,2016-11-09 00:37:46 +0000,1.1,None
796116448414461957,2016-11-08 22:25:27 +0000,1.1,None
796080075804475393,2016-11-08 20:00:55 +0000,1.2,None
796031486298386433,2016-11-08 16:47:50 +0000,1.3,None
795400264262053889,2016-11-06 22:59:35 +0000,1.2,None
795076730285391872,2016-11-06 01:33:58 +0000,1.1,None
794926597468000259,2016-11-05 15:37:24 +0000,1.2,None
794332329137291264,2016-11-04 00:15:59 +0000,1.2,None
794205286408003585,2016-11-03 15:51:10 +0000,1.4,pupper
793962221541933056,2016-11-02 23:45:19 +0000,1.2,None
793845145112371200,2016-11-02 16:00:06 +0000,1.3,None
793601777308463104,2016-11-01 23:53:02 +0000,1.2,None
793500921481273345,2016-11-01 17:12:16 +0000,1.2,None
793286476301799424,2016-11-01 03:00:09 +0000,1.3,None
793271401113350145,2016-11-01 02:00:14 +0000,1.2,None
793256262322548741,2016-11-01 01:00:05 +0000,1.2,None
793241302385262592,2016-11-01 00:00:38 +0000,1.3,None
793226087023144960,2016-10-31 23:00:11 +0000,1.1,None
793210959003287553,2016-10-31 22:00:04 +0000,1,None
793195938047070209,2016-10-31 21:00:23 +0000,1.2,puppo
793180763617361921,2016-10-31 20:00:05 +0000,1.1,None
793165685325201412,2016-10-31 19:00:10 +0000,1.2,None
793150605191548928,2016-10-31 18:00:14 +0000,1.1,None
793135492858580992,2016-10-31 17:00:11 +0000,1.3,None
793120401413079041,2016-10-31 16:00:13 +0000,1.1,None
792913359805018113,2016-10-31 02:17:31 +0000,1.3,None
792883833364439040,2016-10-31 00:20:11 +0000,1.2,None
792773781206999040,2016-10-30 17:02:53 +0000,1.2,None
792394556390137856,2016-10-29 15:55:58 +0000,1.2,None
792050063153438720,2016-10-28 17:07:05 +0000,1.1,None
791672322847637504,2016-10-27 16:06:04 +0000,1.3,None
791406955684368384,2016-10-26 22:31:36 +0000,1.2,None
791312159183634433,2016-10-26 16:14:55 +0000,1.2,None
790987426131050500,2016-10-25 18:44:32 +0000,1.2,None
790946055508652032,2016-10-25 16:00:09 +0000,1.2,puppo
790698755171364864,2016-10-24 23:37:28 +0000,1.2,None
790581949425475584,2016-10-24 15:53:19 +0000,1.1,None
790337589677002753,2016-10-23 23:42:19 +0000,1.2,None
790277117346975746,2016-10-23 19:42:02 +0000,1.1,None
789986466051088384,2016-10-23 00:27:05 +0000,1.2,None
789628658055020548,2016-10-22 00:45:17 +0000,1.3,None
789599242079838210,2016-10-21 22:48:24 +0000,1.2,None
789530877013393408,2016-10-21 18:16:44 +0000,1.2,None
789268448748703744,2016-10-21 00:53:56 +0000,1,None
