tweet_id,timestamp,rating_result,stage,favorite_count,retweet_count,breed
789628658055020548,2016-10-22 00:45:17 +0000,1.3,None,7967,1934,chow
789599242079838210,2016-10-21 22:48:24 +0000,1.2,None,7180,2102,chesapeake_bay_retriever
789530877013393408,2016-10-21 18:16:44 +0000,1.2,None,12485,3666,schipperke
789268448748703744,2016-10-21 00:53:56 +0000,1,None,9679,2811,malamute
789137962068021249,2016-10-20 16:15:26 +0000,1.2,None,10302,3040,chihuahua
788908386943430656,2016-10-20 01:03:11 +0000,1.1,None,29093,13449,NA
788765914992902144,2016-10-19 15:37:03 +0000,1.2,None,29111,11181,cocker_spaniel
788412144018661376,2016-10-18 16:11:17 +0000,1.1,None,16531,5747,golden_retriever
788178268662984705,2016-10-18 00:41:57 +0000,1.3,None,7669,2300,samoyed
788150585577050112,2016-10-17 22:51:57 +0000,1.3,None,6523,1415,chow
788039637453406209,2016-10-17 15:31:05 +0000,1.2,None,6520,1436,NA
787810552592695296,2016-10-17 00:20:47 +0000,1.1,None,9194,3320,pug
787717603741622272,2016-10-16 18:11:26 +0000,1.3,puppo,10846,3021,german_shepherd
787397959788929025,2016-10-15 21:01:17 +0000,1.1,None,11513,3078,chihuahua
787322443945877504,2016-10-15 16:01:13 +0000,1,None,8263,1901,NA
786963064373534720,2016-10-14 16:13:10 +0000,1.2,None,28187,8654,golden_retriever
786664955043049472,2016-10-13 20:28:35 +0000,1.2,None,11292,2772,leonberg
786595970293370880,2016-10-13 15:54:28 +0000,1.1,None,9980,3360,pembroke
786363235746385920,2016-10-13 00:29:39 +0000,1.3,doggo,11546,3793,golden_retriever
786233965241827333,2016-10-12 15:55:59 +0000,1.1,None,16218,5170,labrador_retriever
785927819176054784,2016-10-11 19:39:28 +0000,1.2,None,12038,3431,NA
785533386513321988,2016-10-10 17:32:08 +0000,1.1,None,9646,2171,miniature_pinscher
785264754247995392,2016-10-09 23:44:41 +0000,1.2,None,7693,1763,NA
785170936622350336,2016-10-09 17:31:53 +0000,1.1,None,12793,5261,NA
784826020293709826,2016-10-08 18:41:19 +0000,1.3,None,10741,3504,chow
784517518371221505,2016-10-07 22:15:26 +0000,1.1,None,9485,2745,malamute
784431430411685888,2016-10-07 16:33:21 +0000,1.2,None,6030,1389,miniature_poodle
783839966405230592,2016-10-06 01:23:05 +0000,1.3,None,31804,11697,NA
783821107061198850,2016-10-06 00:08:09 +0000,1.2,None,7784,2115,lakeland_terrier
783695101801398276,2016-10-05 15:47:27 +0000,1.2,None,11060,3493,chow
783466772167098368,2016-10-05 00:40:09 +0000,1.1,None,8947,2435,chihuahua
783391753726550016,2016-10-04 19:42:03 +0000,1.3,None,17843,5956,norwegian_elkhound
783334639985389568,2016-10-04 15:55:06 +0000,1.2,None,30910,12667,cardigan
783085703974514689,2016-10-03 23:25:55 +0000,1.1,None,8613,2400,chesapeake_bay_retriever
782969140009107456,2016-10-03 15:42:44 +0000,1.2,None,25521,7945,NA
782747134529531904,2016-10-03 01:00:34 +0000,1.1,doggo,7908,1509,golden_retriever
782722598790725632,2016-10-02 23:23:04 +0000,1,None,18287,5846,irish_setter
782598640137187329,2016-10-02 15:10:30 +0000,1.1,None,8245,2026,malamute
782305867769217024,2016-10-01 19:47:08 +0000,1.2,doggo,17623,6038,briard
781955203444699136,2016-09-30 20:33:43 +0000,1.1,None,11766,3634,NA
781661882474196992,2016-09-30 01:08:10 +0000,0.5,None,11047,2932,pembroke
781524693396357120,2016-09-29 16:03:01 +0000,1.2,None,21947,6004,NA
781251288990355457,2016-09-28 21:56:36 +0000,1.1,None,8922,2264,mexican_hairless
781163403222056960,2016-09-28 16:07:23 +0000,1,None,10341,2957,shetland_sheepdog
780931614150983680,2016-09-28 00:46:20 +0000,1.3,puppo,22897,7939,NA
780858289093574656,2016-09-27 19:54:58 +0000,1,None,7608,2165,chesapeake_bay_retriever
780800785462489090,2016-09-27 16:06:28 +0000,1.1,None,5816,1405,siberian_husky
780601303617732608,2016-09-27 02:53:48 +0000,1.2,None,12781,3602,saint_bernard
780543529827336192,2016-09-26 23:04:13 +0000,1.2,None,6658,1866,golden_retriever
780459368902959104,2016-09-26 17:29:48 +0000,1.1,None,5594,1154,great_dane
780192070812196864,2016-09-25 23:47:39 +0000,1.1,None,9200,2413,vizsla
779834332596887552,2016-09-25 00:06:08 +0000,1.1,None,20036,7649,golden_retriever
779123168116150273,2016-09-23 01:00:13 +0000,1.2,None,12464,3944,toy_poodle
779056095788752897,2016-09-22 20:33:42 +0000,1.3,None,15633,4883,chihuahua
778990705243029504,2016-09-22 16:13:51 +0000,1.1,None,21122,7836,cocker_spaniel
778748913645780993,2016-09-22 00:13:04 +0000,1.1,None,7286,1433,staffordshire_bullterrier
778650543019483137,2016-09-21 17:42:10 +0000,1,None,6093,1616,german_shepherd
778624900596654080,2016-09-21 16:00:17 +0000,1.1,None,4914,1090,airedale
778408200802557953,2016-09-21 01:39:11 +0000,1.4,None,14422,4694,pembroke
778383385161035776,2016-09-21 00:00:35 +0000,1.3,None,6178,1199,collie
778286810187399168,2016-09-20 17:36:50 +0000,1.1,None,10965,3557,boston_bull
778039087836069888,2016-09-20 01:12:28 +0000,1.2,pupper,8941,2831,german_shepherd
777885040357281792,2016-09-19 15:00:20 +0000,0.3,None,6724,1774,afghan_hound
777684233540206592,2016-09-19 01:42:24 +0000,1.2,None,11857,3173,cocker_spaniel
777621514455814149,2016-09-18 21:33:11 +0000,1.2,None,9255,2685,chow
777189768882946048,2016-09-17 16:57:35 +0000,1.2,None,15125,4659,chihuahua
776813020089548800,2016-09-16 16:00:31 +0000,1.2,None,5153,1307,toy_poodle
776477788987613185,2016-09-15 17:48:25 +0000,1.1,pupper,9324,3007,labrador_retriever
776218204058357768,2016-09-15 00:36:55 +0000,1.3,floofer,31648,17219,samoyed
776201521193218049,2016-09-14 23:30:38 +0000,1,None,10133,2714,rottweiler
776113305656188928,2016-09-14 17:40:06 +0000,1.1,pupper,12395,4682,NA
776088319444877312,2016-09-14 16:00:49 +0000,1,None,1928,164,NA
775842724423557120,2016-09-13 23:44:54 +0000,1.2,None,12360,2881,chow
775733305207554048,2016-09-13 16:30:07 +0000,1.1,doggo,14618,4294,NA
775729183532220416,2016-09-13 16:13:44 +0000,1.3,None,13623,4914,NA
775364825476165632,2016-09-12 16:05:54 +0000,1.1,doggo,7837,3201,beagle
775085132600442880,2016-09-11 21:34:30 +0000,1.3,None,16394,5083,chow
774757898236878852,2016-09-10 23:54:11 +0000,1.2,None,9016,1906,toy_poodle
774639387460112384,2016-09-10 16:03:16 +0000,1,None,7089,1859,walker_hound
774314403806253056,2016-09-09 18:31:54 +0000,1.4,None,22965,5994,eskimo_dog
773985732834758656,2016-09-08 20:45:53 +0000,1.1,pupper,11317,4168,NA
773922284943896577,2016-09-08 16:33:46 +0000,1.2,None,6747,1862,pomeranian
773704687002451968,2016-09-08 02:09:06 +0000,1.2,None,6964,1743,silky_terrier
773670353721753600,2016-09-07 23:52:41 +0000,1,None,5602,1394,old_english_sheepdog
773547596996571136,2016-09-07 15:44:53 +0000,1.1,pupper,23287,6640,norwegian_elkhound
773308824254029826,2016-09-06 23:56:05 +0000,1.2,None,24489,8032,NA
773247561583001600,2016-09-06 19:52:39 +0000,1,None,9921,3464,NA
773191612633579521,2016-09-06 16:10:20 +0000,1.2,None,10520,4420,blenheim_spaniel
772826264096874500,2016-09-05 15:58:34 +0000,1.1,None,8439,2516,basset
772581559778025472,2016-09-04 23:46:12 +0000,1,None,6834,1814,newfoundland
772193107915964416,2016-09-03 22:02:38 +0000,1.2,pupper,6350,1491,pembroke
772152991789019136,2016-09-03 19:23:13 +0000,1,None,3989,1200,golden_retriever
772117678702071809,2016-09-03 17:02:54 +0000,1.2,None,3958,791,labrador_retriever
772114945936949249,2016-09-03 16:52:02 +0000,1,None,2862,504,chihuahua
772102971039580160,2016-09-03 16:04:27 +0000,1.1,None,4219,997,pembroke
771770456517009408,2016-09-02 18:03:10 +0000,1.1,None,12639,3647,papillon
771500966810099713,2016-09-02 00:12:18 +0000,1.2,None,8709,2818,labrador_retriever
771380798096281600,2016-09-01 16:14:48 +0000,1.1,None,11069,5473,collie
771136648247640064,2016-09-01 00:04:38 +0000,1.1,None,9658,3148,NA
771102124360998913,2016-08-31 21:47:27 +0000,1.2,None,6572,1547,labrador_retriever
771014301343748096,2016-08-31 15:58:28 +0000,0.7,None,7224,1775,NA
770787852854652928,2016-08-31 00:58:39 +0000,1,None,5207,1300,bernese_mountain_dog
770772759874076672,2016-08-30 23:58:40 +0000,1.1,None,5463,1515,chow
770655142660169732,2016-08-30 16:11:18 +0000,1.1,None,7713,1870,NA
770414278348247044,2016-08-30 00:14:12 +0000,1.1,None,6620,2223,NA
770293558247038976,2016-08-29 16:14:30 +0000,1,None,6559,1600,italian_greyhound
770069151037685760,2016-08-29 01:22:47 +0000,1,None,7965,2465,boston_bull
769940425801170949,2016-08-28 16:51:16 +0000,1.2,None,33038,10350,miniature_pinscher
769695466921623552,2016-08-28 00:37:54 +0000,1.3,None,6722,1773,pug
769212283578875904,2016-08-26 16:37:54 +0000,1.2,None,5686,1836,golden_retriever
768855141948723200,2016-08-25 16:58:45 +0000,1.1,None,4414,953,chow
768609597686943744,2016-08-25 00:43:02 +0000,1,None,4334,1294,basenji
768596291618299904,2016-08-24 23:50:10 +0000,1.2,None,5280,1369,great_pyrenees
768473857036525572,2016-08-24 15:43:39 +0000,1.1,None,14331,3672,labrador_retriever
768193404517830656,2016-08-23 21:09:14 +0000,0.8,doggo,11468,3803,NA
767884188863397888,2016-08-23 00:40:31 +0000,1,None,4993,1502,NA
767754930266464257,2016-08-22 16:06:54 +0000,1.1,None,16846,5761,vizsla
767500508068192258,2016-08-21 23:15:55 +0000,1.2,None,7862,2504,chow
767191397493538821,2016-08-21 02:47:37 +0000,1.3,doggo,12899,4073,NA
767122157629476866,2016-08-20 22:12:29 +0000,1.3,None,10646,3053,toy_poodle
766793450729734144,2016-08-20 00:26:19 +0000,1,None,5340,1455,beagle
766693177336135680,2016-08-19 17:47:52 +0000,1.1,None,4237,847,doberman
766423258543644672,2016-08-18 23:55:18 +0000,0.9,None,6333,1707,keeshond
766313316352462849,2016-08-18 16:38:26 +0000,1.2,None,7135,2019,toy_poodle
766069199026450432,2016-08-18 00:28:24 +0000,1.2,None,4479,917,redbone
766008592277377025,2016-08-17 20:27:34 +0000,1.1,None,3935,528,welsh_springer_spaniel
765719909049503744,2016-08-17 01:20:27 +0000,1.2,None,7607,2299,golden_retriever
765669560888528897,2016-08-16 22:00:23 +0000,1.2,None,5465,1305,beagle
765395769549590528,2016-08-16 03:52:26 +0000,1.3,None,27811,3641,pembroke
765371061932261376,2016-08-16 02:14:15 +0000,1.1,pupper,7447,2317,golden_retriever
765222098633691136,2016-08-15 16:22:20 +0000,1,None,12200,3623,dalmatian
764857477905154048,2016-08-14 16:13:27 +0000,1.2,None,6759,1897,bernese_mountain_dog
764259802650378240,2016-08-13 00:38:30 +0000,1,None,6354,1623,german_shepherd
763837565564780549,2016-08-11 20:40:41 +0000,1.1,None,13242,4463,malamute
763183847194451968,2016-08-10 01:23:03 +0000,0.8,None,5668,1576,miniature_poodle
763103485927849985,2016-08-09 20:03:43 +0000,1,None,7720,2449,NA
762699858130116608,2016-08-08 17:19:51 +0000,1.1,None,12776,3879,kelpie
762464539388485633,2016-08-08 01:44:46 +0000,1.2,None,10819,4488,chow
762316489655476224,2016-08-07 15:56:28 +0000,1.1,None,5055,1205,NA
761976711479193600,2016-08-06 17:26:19 +0000,1.2,None,5667,2160,labrador_retriever
761745352076779520,2016-08-06 02:06:59 +0000,1.1,None,4465,920,NA
761599872357261312,2016-08-05 16:28:54 +0000,1.1,None,4335,1258,gordon_setter
761334018830917632,2016-08-04 22:52:29 +0000,1,None,5457,1551,norwegian_elkhound
761292947749015552,2016-08-04 20:09:17 +0000,1.1,None,4683,1173,standard_poodle
761227390836215808,2016-08-04 15:48:47 +0000,1,None,5576,1666,NA
761004547850530816,2016-08-04 01:03:17 +0000,1.1,None,11877,3714,golden_retriever
760893934457552897,2016-08-03 17:43:45 +0000,1.1,doggo,4008,1039,blenheim_spaniel
760656994973933572,2016-08-03 02:02:14 +0000,1.1,None,6935,2059,golden_retriever
760641137271070720,2016-08-03 00:59:13 +0000,1.2,None,5206,1381,NA
760539183865880579,2016-08-02 18:14:06 +0000,1.2,None,7942,3890,samoyed
760252756032651264,2016-08-01 23:15:56 +0000,0.4,None,4136,925,NA
760190180481531904,2016-08-01 19:07:17 +0000,1,None,5972,1935,NA
759923798737051648,2016-08-01 01:28:46 +0000,1,None,15387,6045,labrador_retriever
759846353224826880,2016-07-31 20:21:02 +0000,1.1,None,7038,2123,sussex_spaniel
759557299618865152,2016-07-31 01:12:26 +0000,1,None,4922,1253,golden_retriever
759447681597108224,2016-07-30 17:56:51 +0000,1.1,None,8898,2606,kuvasz
759197388317847553,2016-07-30 01:22:17 +0000,1.2,None,6343,2082,kuvasz
759099523532779520,2016-07-29 18:53:24 +0000,0.7,None,15223,4456,shetland_sheepdog
759047813560868866,2016-07-29 15:27:55 +0000,1.1,None,6816,2163,labrador_retriever
758854675097526272,2016-07-29 02:40:28 +0000,1.1,None,3722,958,NA
758828659922702336,2016-07-29 00:57:05 +0000,1.3,doggo,11708,4089,chesapeake_bay_retriever
758740312047005698,2016-07-28 19:06:01 +0000,1.2,None,5996,1717,chesapeake_bay_retriever
758474966123810816,2016-07-28 01:31:38 +0000,1.1,None,4007,1060,pembroke
758405701903519748,2016-07-27 20:56:24 +0000,1,None,5444,2060,chesapeake_bay_retriever
758355060040593408,2016-07-27 17:35:10 +0000,1.1,None,3591,1157,pembroke
758041019896193024,2016-07-26 20:47:17 +0000,0.9,None,2833,400,NA
757741869644341248,2016-07-26 00:58:34 +0000,1,None,7215,3472,NA
757725642876129280,2016-07-25 23:54:05 +0000,1.1,None,4746,1298,NA
757611664640446465,2016-07-25 16:21:11 +0000,1.2,None,4789,1193,bluetick
757596066325864448,2016-07-25 15:19:12 +0000,0.4,None,4554,1131,NA
757400162377592832,2016-07-25 02:20:45 +0000,1.3,None,15840,7312,NA
757393109802180609,2016-07-25 01:52:43 +0000,1,doggo,6102,1865,labrador_retriever
757354760399941633,2016-07-24 23:20:20 +0000,0.8,None,4732,1523,italian_greyhound
756998049151549440,2016-07-23 23:42:53 +0000,1.1,None,6572,2125,golden_retriever
756939218950160384,2016-07-23 19:49:07 +0000,1.2,pupper,6956,2146,golden_retriever
756651752796094464,2016-07-23 00:46:50 +0000,1.1,None,5300,1394,pembroke
756526248105566208,2016-07-22 16:28:07 +0000,1.3,doggo,10889,3855,NA
756303284449767430,2016-07-22 01:42:09 +0000,1.1,None,4128,1159,golden_retriever
756288534030475264,2016-07-22 00:43:32 +0000,1.2,None,44868,18636,NA
756275833623502848,2016-07-21 23:53:04 +0000,1,puppo,6716,1621,airedale
755206590534418437,2016-07-19 01:04:16 +0000,1.4,doggo,17230,5755,NA
754856583969079297,2016-07-18 01:53:28 +0000,1.1,None,7187,2693,golden_retriever
754747087846248448,2016-07-17 18:38:22 +0000,1.2,None,2699,554,NA
754449512966619136,2016-07-16 22:55:55 +0000,1.1,None,3917,779,beagle
754120377874386944,2016-07-16 01:08:03 +0000,1,None,8209,2489,chow
753655901052166144,2016-07-14 18:22:23 +0000,1,None,6121,2320,miniature_pinscher
753375668877008896,2016-07-13 23:48:51 +0000,0.8,None,7988,2487,bluetick
753294487569522689,2016-07-13 18:26:16 +0000,1.1,None,3546,1116,chow
753026973505581056,2016-07-13 00:43:15 +0000,1,None,4079,1042,pembroke
752917284578922496,2016-07-12 17:27:23 +0000,1.1,None,7222,1680,german_shepherd
752682090207055872,2016-07-12 01:52:49 +0000,1,doggo,6254,1714,german_shepherd
752660715232722944,2016-07-12 00:27:52 +0000,1,doggo,4607,1674,NA
752519690950500352,2016-07-11 15:07:30 +0000,1.1,puppo,7702,3681,NA
752173152931807232,2016-07-10 16:10:29 +0000,1.2,None,6221,1963,labrador_retriever
751937170840121344,2016-07-10 00:32:46 +0000,1.1,None,5449,1437,lakeland_terrier
751830394383790080,2016-07-09 17:28:29 +0000,1.2,None,6057,2083,chow
751598357617971201,2016-07-09 02:06:27 +0000,1.3,None,8255,3242,toy_poodle
751538714308972544,2016-07-08 22:09:27 +0000,1,None,5270,1350,labrador_retriever
751205363882532864,2016-07-08 00:04:50 +0000,1.2,None,6588,1954,labrador_retriever
751132876104687617,2016-07-07 19:16:47 +0000,1,puppo,5296,1385,labrador_retriever
750868782890057730,2016-07-07 01:47:22 +0000,1.1,pupper,4994,1474,toy_poodle
750719632563142656,2016-07-06 15:54:42 +0000,1.2,None,13794,5366,pembroke
750506206503038976,2016-07-06 01:46:38 +0000,0.8,pupper,4643,1219,NA
750429297815552001,2016-07-05 20:41:01 +0000,1.2,None,13767,4580,golden_retriever
750383411068534784,2016-07-05 17:38:41 +0000,0.9,pupper,4759,1215,border_collie
750147208377409536,2016-07-05 02:00:06 +0000,1.3,None,3248,1022,pug
750132105863102464,2016-07-05 01:00:05 +0000,1.1,None,3802,1362,toy_poodle
750117059602808832,2016-07-05 00:00:18 +0000,1,None,4526,1381,shih-tzu
750101899009982464,2016-07-04 23:00:03 +0000,1.1,None,3175,898,golden_retriever
750086836815486976,2016-07-04 22:00:12 +0000,1.2,None,2271,575,pug
750071704093859840,2016-07-04 21:00:04 +0000,1,pupper,8207,3557,redbone
750056684286914561,2016-07-04 20:00:23 +0000,1.1,None,3286,954,saluki
750041628174217216,2016-07-04 19:00:33 +0000,1.3,None,3316,657,labrador_retriever
750026558547456000,2016-07-04 18:00:41 +0000,1,None,2829,838,standard_poodle
750011400160841729,2016-07-04 17:00:26 +0000,1.1,doggo,3392,967,NA
749996283729883136,2016-07-04 16:00:22 +0000,1.2,None,3176,861,old_english_sheepdog
749774190421639168,2016-07-04 01:17:51 +0000,1.2,None,4866,1398,pekinese
749417653287129088,2016-07-03 01:41:06 +0000,1.1,pupper,6365,1767,papillon
749403093750648834,2016-07-03 00:43:15 +0000,1,None,2741,578,chesapeake_bay_retriever
749395845976588288,2016-07-03 00:14:27 +0000,1,None,8974,3684,pomeranian
749064354620928000,2016-07-02 02:17:13 +0000,1.1,None,4989,1612,pug
749036806121881602,2016-07-02 00:27:45 +0000,0.8,None,3242,831,NA
748977405889503236,2016-07-01 20:31:43 +0000,1,None,11200,3617,german_short-haired_pointer
748932637671223296,2016-07-01 17:33:49 +0000,1.3,doggo,6090,2403,borzoi
748699167502000129,2016-07-01 02:06:06 +0000,1.1,None,4936,1696,pembroke
748692773788876800,2016-07-01 01:40:41 +0000,1,doggo,4423,1410,NA
748575535303884801,2016-06-30 17:54:50 +0000,0.6,None,6322,2102,NA
748346686624440324,2016-06-30 02:45:28 +0000,1,None,5445,1315,borzoi
748324050481647620,2016-06-30 01:15:31 +0000,1.1,None,3856,812,shetland_sheepdog
748307329658011649,2016-06-30 00:09:04 +0000,0.7,None,3819,755,NA
747963614829678593,2016-06-29 01:23:16 +0000,1,pupper,6019,2269,kelpie
747933425676525569,2016-06-28 23:23:19 +0000,1.1,None,6903,2708,samoyed
747885874273214464,2016-06-28 20:14:22 +0000,0.8,None,3071,1045,kuvasz
747844099428986880,2016-06-28 17:28:22 +0000,1.1,None,2929,795,pembroke
747816857231626240,2016-06-28 15:40:07 +0000,0.4,None,5046,1231,pembroke
747600769478692864,2016-06-28 01:21:27 +0000,1,None,2418,583,chesapeake_bay_retriever
747594051852075008,2016-06-28 00:54:46 +0000,1.1,None,3850,1114,basenji
747512671126323200,2016-06-27 19:31:23 +0000,1,None,5759,1683,cardigan
747461612269887489,2016-06-27 16:08:30 +0000,1,None,4023,1091,NA
747219827526344708,2016-06-27 00:07:44 +0000,1.1,None,5509,1673,shetland_sheepdog
747204161125646336,2016-06-26 23:05:29 +0000,1,None,3517,975,NA
747103485104099331,2016-06-26 16:25:26 +0000,1.1,None,9969,4231,labrador_retriever
746906459439529985,2016-06-26 03:22:31 +0000,0,None,3005,312,NA
746872823977771008,2016-06-26 01:08:52 +0000,1.1,None,6243,2279,pembroke
746818907684614144,2016-06-25 21:34:37 +0000,1.3,None,5523,1829,NA
746790600704425984,2016-06-25 19:42:08 +0000,1,None,5077,1684,boston_bull
746726898085036033,2016-06-25 15:29:00 +0000,1.2,None,6277,1899,golden_retriever
746507379341139972,2016-06-25 00:56:43 +0000,1,None,4830,1145,toy_poodle
746369468511756288,2016-06-24 15:48:42 +0000,0.9,None,6418,1741,german_shepherd
746131877086527488,2016-06-24 00:04:36 +0000,1,None,7188,2336,chow
746056683365994496,2016-06-23 19:05:49 +0000,1.1,None,3685,862,shetland_sheepdog
745789745784041472,2016-06-23 01:25:06 +0000,1,None,4184,1129,pekinese
745712589599014916,2016-06-22 20:18:30 +0000,0.7,None,7263,2462,NA
745433870967832576,2016-06-22 01:50:58 +0000,1,doggo,7381,2689,NA
745422732645535745,2016-06-22 01:06:43 +0000,0.9,None,8927,2568,labrador_retriever
745314880350101504,2016-06-21 17:58:09 +0000,1.2,None,7463,2937,NA
745057283344719872,2016-06-21 00:54:33 +0000,1.2,None,7518,2411,shetland_sheepdog
744995568523612160,2016-06-20 20:49:19 +0000,0.9,puppo,3088,657,old_english_sheepdog
744971049620602880,2016-06-20 19:11:53 +0000,1.2,None,8192,2855,toy_poodle
744709971296780288,2016-06-20 01:54:27 +0000,1,None,5819,1646,shetland_sheepdog
744334592493166593,2016-06-19 01:02:50 +0000,1.1,None,7037,2256,samoyed
743980027717509120,2016-06-18 01:33:55 +0000,1.1,None,4317,1151,bull_mastiff
743895849529389061,2016-06-17 19:59:26 +0000,1,None,3776,1013,dalmatian
743609206067040256,2016-06-17 01:00:24 +0000,1,None,4651,1454,weimaraner
743595368194129920,2016-06-17 00:05:25 +0000,0.7,None,19162,6942,NA
743545585370791937,2016-06-16 20:47:36 +0000,1.1,None,3658,986,NA
743253157753532416,2016-06-16 01:25:36 +0000,1,puppo,4394,1289,malamute
743222593470234624,2016-06-15 23:24:09 +0000,1.2,pupper,6438,2006,kuvasz
743210557239623680,2016-06-15 22:36:19 +0000,1,None,3995,1443,golden_retriever
742528092657332225,2016-06-14 01:24:27 +0000,1,None,4595,2109,NA
742465774154047488,2016-06-13 21:16:49 +0000,1.4,pupper,7542,4118,NA
742423170473463808,2016-06-13 18:27:32 +0000,1.2,None,10207,3999,pug
742385895052087300,2016-06-13 15:59:24 +0000,1.1,None,7070,2098,cardigan
742161199639494656,2016-06-13 01:06:33 +0000,1.2,None,4509,1454,NA
742150209887731712,2016-06-13 00:22:53 +0000,0.8,pupper,5336,1643,NA
741793263812808706,2016-06-12 00:44:30 +0000,1,None,4732,1589,kuvasz
741743634094141440,2016-06-11 21:27:17 +0000,1.1,pupper,8496,2918,labrador_retriever
741438259667034112,2016-06-11 01:13:51 +0000,0.9,None,3808,878,chesapeake_bay_retriever
741303864243200000,2016-06-10 16:19:48 +0000,1.2,None,9107,3405,chihuahua
740995100998766593,2016-06-09 19:52:53 +0000,1,None,6629,2926,malamute
740711788199743490,2016-06-09 01:07:06 +0000,0.9,None,3532,987,toy_poodle
740699697422163968,2016-06-09 00:19:04 +0000,0.8,None,2943,823,NA
740676976021798912,2016-06-08 22:48:46 +0000,1.1,pupper,18849,7169,NA
740365076218183684,2016-06-08 02:09:24 +0000,1,None,2567,455,NA
740359016048689152,2016-06-08 01:45:19 +0000,0.9,None,3423,903,golden_retriever
740214038584557568,2016-06-07 16:09:13 +0000,1,None,6936,2073,chesapeake_bay_retriever
739979191639244800,2016-06-07 00:36:02 +0000,1.2,None,20736,6249,irish_water_spaniel
739932936087216128,2016-06-06 21:32:13 +0000,1,None,4208,1136,redbone
739844404073074688,2016-06-06 15:40:26 +0000,1.2,None,3935,900,toy_poodle
739606147276148736,2016-06-05 23:53:41 +0000,0.9,pupper,5579,1747,blenheim_spaniel
739544079319588864,2016-06-05 19:47:03 +0000,1,None,41146,22597,labrador_retriever
739485634323156992,2016-06-05 15:54:48 +0000,0.6,None,7453,3097,walker_hound
738885046782832640,2016-06-04 00:08:17 +0000,1.1,None,3913,1204,NA
738883359779196928,2016-06-04 00:01:35 +0000,1,None,3459,855,labrador_retriever
738537504001953792,2016-06-03 01:07:16 +0000,1.1,puppo,5289,1639,chow
738402415918125056,2016-06-02 16:10:29 +0000,1,None,3375,885,cocker_spaniel
738184450748633089,2016-06-02 01:44:22 +0000,0.9,None,4476,1270,bedlington_terrier
738166403467907072,2016-06-02 00:32:39 +0000,1.2,None,9122,3586,keeshond
738156290900254721,2016-06-01 23:52:28 +0000,1,None,2620,689,pug
737826014890496000,2016-06-01 02:00:04 +0000,1,None,5478,1855,vizsla
737800304142471168,2016-06-01 00:17:54 +0000,1,None,10361,3649,malamute
737678689543020544,2016-05-31 16:14:39 +0000,1.1,None,5222,1401,pembroke
737445876994609152,2016-05-31 00:49:32 +0000,1.3,floofer,10662,4703,samoyed
737322739594330112,2016-05-30 16:40:14 +0000,0.9,None,3742,853,NA
736736130620620800,2016-05-29 01:49:16 +0000,1.3,None,4456,1832,schipperke
736365877722001409,2016-05-28 01:18:00 +0000,1.1,pupper,4133,1318,NA
736225175608430592,2016-05-27 15:58:54 +0000,1,None,8428,2919,labrador_retriever
736010884653420544,2016-05-27 01:47:23 +0000,1,None,8170,3135,golden_retriever
735991953473572864,2016-05-27 00:32:10 +0000,1.1,None,3729,1214,cocker_spaniel
735648611367784448,2016-05-26 01:47:51 +0000,1.2,pupper,4150,1160,pembroke
735635087207878657,2016-05-26 00:54:06 +0000,1.1,None,6404,2471,pug
735274964362878976,2016-05-25 01:03:06 +0000,1.1,None,13489,5352,NA
735256018284875776,2016-05-24 23:47:49 +0000,0.8,doggo,3460,934,staffordshire_bullterrier
735137028879360001,2016-05-24 15:55:00 +0000,0.9,pupper,3233,1022,walker_hound
734912297295085568,2016-05-24 01:02:00 +0000,1,None,2838,545,maltese_dog
734787690684657664,2016-05-23 16:46:51 +0000,1.3,None,13017,6637,golden_retriever
734776360183431168,2016-05-23 16:01:50 +0000,1.1,None,2601,571,siberian_husky
733828123016450049,2016-05-21 01:13:53 +0000,1,None,3712,819,beagle
733822306246479872,2016-05-21 00:50:46 +0000,1,floofer,3792,1063,lhasa
733482008106668032,2016-05-20 02:18:32 +0000,1,None,3264,993,french_bulldog
733460102733135873,2016-05-20 00:51:30 +0000,1.1,None,4350,1343,chow
732732193018155009,2016-05-18 00:39:02 +0000,1.2,None,2524,560,NA
732726085725589504,2016-05-18 00:14:46 +0000,1.1,None,3663,928,pomeranian
732585889486888962,2016-05-17 14:57:41 +0000,1,None,3801,815,staffordshire_bullterrier
732375214819057664,2016-05-17 01:00:32 +0000,1.1,doggo,8381,2653,NA
732005617171337216,2016-05-16 00:31:53 +0000,1.1,None,15458,5743,english_setter
731285275100512256,2016-05-14 00:49:30 +0000,1.2,None,3617,1032,pembroke
731156023742988288,2016-05-13 16:15:54 +0000,1.2,None,3971,1339,NA
730924654643314689,2016-05-13 00:56:32 +0000,0.9,None,6346,2083,NA
730573383004487680,2016-05-12 01:40:42 +0000,1,pupper,5088,2259,american_staffordshire_terrier
730427201120833536,2016-05-11 15:59:50 +0000,1.1,None,3587,1100,eskimo_dog
730211855403241472,2016-05-11 01:44:07 +0000,1.1,None,3965,1109,pug
730196704625098752,2016-05-11 00:43:55 +0000,0.6,None,5043,2025,NA
729854734790754305,2016-05-10 02:05:03 +0000,1.1,None,4184,1185,NA
729823566028484608,2016-05-10 00:01:12 +0000,1.3,None,4130,1304,kelpie
729463711119904772,2016-05-09 00:11:16 +0000,1.3,None,6011,2436,german_shepherd
729113531270991872,2016-05-08 00:59:46 +0000,1,None,1954,345,NA
